"id","occupation_type","urban_contiguity","establishment_time","real_estate","special_zone","protected_areas","preservation_areas","risk_situation","risk_susceptibility","parcels_access","parcels_layout","parcels_distance","buildings_condition","infrastructure_condition"
"NUI4325","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI4326","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","71_Yes","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4323","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","71_Yes","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI4324","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4329","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI4330","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","61_Yes","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4327","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","81_Yes","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI4328","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","142_Partial"
"NUI4381","11_Slum","41_Central","21_<10y","31_Increase","52_No","62_No","72_No","82_No","91_Yes","102_Mostly_absent","112_Undefined","121_Present","132_Mixed","142_Partial"
"NUI4382","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","141_Adequate"
"NUI4379","11_Slum","41_Central","21_<10y","31_Increase","52_No","62_No","72_No","81_Yes","91_Yes","101_Mostly_present","112_Undefined","121_Present","132_Mixed","143_Inadequate"
"NUI4380","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","61_Yes","71_Yes","82_No","91_Yes","102_Mostly_absent","112_Undefined","121_Present","132_Mixed","141_Adequate"
"NUI4385","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","81_Yes","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","133_Inadequate","143_Inadequate"
"NUI4386","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","142_Partial"
"NUI4383","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","141_Adequate"
"NUI4384","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","71_Yes","82_No","91_Yes","102_Mostly_absent","112_Undefined","121_Present","132_Mixed","141_Adequate"
"NUI4373","11_Slum","41_Central","22_>10y","32_Stable","52_No","62_No","72_No","82_No","91_Yes","101_Mostly_present","111_Well-defined","122_Absent","133_Inadequate","143_Inadequate"
"NUI4374","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4371","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","81_Yes","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4372","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","133_Inadequate","142_Partial"
"NUI4377","11_Slum","41_Central","21_<10y","31_Increase","52_No","61_Yes","71_Yes","81_Yes","91_Yes","102_Mostly_absent","112_Undefined","121_Present","133_Inadequate","143_Inadequate"
"NUI4378","11_Slum","41_Central","21_<10y","31_Increase","52_No","61_Yes","71_Yes","81_Yes","91_Yes","102_Mostly_absent","112_Undefined","121_Present","133_Inadequate","143_Inadequate"
"NUI4375","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","81_Yes","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","141_Adequate"
"NUI4376","11_Slum","41_Central","21_<10y","31_Increase","52_No","62_No","72_No","82_No","91_Yes","101_Mostly_present","112_Undefined","121_Present","132_Mixed","141_Adequate"
"NUI4365","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4366","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","71_Yes","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4363","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI4364","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","141_Adequate"
"NUI4369","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4370","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4367","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","141_Adequate"
"NUI4368","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","133_Inadequate","142_Partial"
"NUI4357","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI4358","11_Slum","41_Central","22_>10y","32_Stable","52_No","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","133_Inadequate","143_Inadequate"
"NUI4355","12_Informal","41_Central","22_>10y","32_Stable","51_Yes","62_No","71_Yes","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4356","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4361","11_Slum","41_Central","21_<10y","31_Increase","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","133_Inadequate","142_Partial"
"NUI4362","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4359","11_Slum","41_Central","21_<10y","32_Stable","52_No","61_Yes","72_No","82_No","91_Yes","101_Mostly_present","111_Well-defined","122_Absent","133_Inadequate","143_Inadequate"
"NUI4360","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","81_Yes","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","141_Adequate"
"NUI4413","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","71_Yes","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4414","11_Slum","41_Central","21_<10y","31_Increase","52_No","62_No","71_Yes","81_Yes","91_Yes","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","142_Partial"
"NUI4411","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","71_Yes","82_No","91_Yes","101_Mostly_present","111_Well-defined","122_Absent","133_Inadequate","142_Partial"
"NUI4412","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","61_Yes","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4417","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","71_Yes","82_No","91_Yes","102_Mostly_absent","112_Undefined","121_Present","132_Mixed","141_Adequate"
"NUI4418","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","112_Undefined","121_Present","131_Adequate","141_Adequate"
"NUI4415","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","101_Mostly_present","111_Well-defined","121_Present","133_Inadequate","143_Inadequate"
"NUI4416","11_Slum","41_Central","22_>10y","32_Stable","52_No","62_No","71_Yes","82_No","91_Yes","102_Mostly_absent","112_Undefined","121_Present","131_Adequate","141_Adequate"
"NUI4405","11_Slum","41_Central","21_<10y","31_Increase","52_No","62_No","71_Yes","81_Yes","91_Yes","101_Mostly_present","111_Well-defined","121_Present","133_Inadequate","143_Inadequate"
"NUI4406","12_Informal","41_Central","22_>10y","32_Stable","52_No","62_No","71_Yes","82_No","91_Yes","101_Mostly_present","111_Well-defined","121_Present","133_Inadequate","143_Inadequate"
"NUI4403","11_Slum","41_Central","21_<10y","31_Increase","52_No","62_No","72_No","82_No","91_Yes","102_Mostly_absent","112_Undefined","121_Present","133_Inadequate","143_Inadequate"
"NUI4404","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","112_Undefined","121_Present","132_Mixed","141_Adequate"
"NUI4409","11_Slum","41_Central","22_>10y","32_Stable","52_No","62_No","71_Yes","81_Yes","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4410","11_Slum","41_Central","22_>10y","32_Stable","52_No","62_No","71_Yes","82_No","91_Yes","101_Mostly_present","111_Well-defined","121_Present","133_Inadequate","142_Partial"
"NUI4407","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","71_Yes","81_Yes","91_Yes","101_Mostly_present","111_Well-defined","121_Present","133_Inadequate","143_Inadequate"
"NUI4408","11_Slum","41_Central","22_>10y","32_Stable","52_No","62_No","71_Yes","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI4397","11_Slum","41_Central","22_>10y","32_Stable","52_No","62_No","72_No","81_Yes","91_Yes","101_Mostly_present","111_Well-defined","122_Absent","133_Inadequate","143_Inadequate"
"NUI4398","11_Slum","41_Central","21_<10y","31_Increase","52_No","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","133_Inadequate","142_Partial"
"NUI4395","11_Slum","41_Central","21_<10y","33_Decrease","52_No","62_No","71_Yes","82_No","91_Yes","102_Mostly_absent","112_Undefined","121_Present","131_Adequate","141_Adequate"
"NUI4396","12_Informal","41_Central","22_>10y","32_Stable","52_No","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","133_Inadequate","143_Inadequate"
"NUI4401","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","141_Adequate"
"NUI4402","11_Slum","41_Central","22_>10y","32_Stable","52_No","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4399",NA,"41_Central","22_>10y","32_Stable","52_No","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4400","11_Slum","41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI4389","11_Slum","41_Central","22_>10y","32_Stable","52_No","62_No","71_Yes","81_Yes","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI4390","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","133_Inadequate","141_Adequate"
"NUI4387","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4388","11_Slum","41_Central","22_>10y","32_Stable","52_No","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI4393","11_Slum","41_Central","21_<10y","31_Increase","52_No","62_No","71_Yes","82_No","91_Yes","102_Mostly_absent","112_Undefined","121_Present","131_Adequate","141_Adequate"
"NUI4394","11_Slum","41_Central","22_>10y","32_Stable","52_No","62_No","72_No","81_Yes","91_Yes","102_Mostly_absent","112_Undefined","121_Present","132_Mixed","143_Inadequate"
"NUI4391","11_Slum","41_Central","22_>10y","32_Stable","52_No","61_Yes","71_Yes","82_No","91_Yes","101_Mostly_present","111_Well-defined","121_Present","133_Inadequate","143_Inadequate"
"NUI4392","11_Slum","41_Central","21_<10y","31_Increase","52_No","62_No","71_Yes","81_Yes","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4445","11_Slum","41_Central","21_<10y","31_Increase","52_No","61_Yes","72_No","81_Yes","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","133_Inadequate","143_Inadequate"
"NUI4446","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","71_Yes","82_No","91_Yes","102_Mostly_absent","112_Undefined","121_Present","131_Adequate","141_Adequate"
"NUI4443","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","141_Adequate"
"NUI4444","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","71_Yes","82_No","91_Yes","102_Mostly_absent","112_Undefined","121_Present","132_Mixed","141_Adequate"
"NUI4449","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","71_Yes","81_Yes","91_Yes","102_Mostly_absent","112_Undefined","121_Present","132_Mixed","142_Partial"
"NUI4450","11_Slum","41_Central","21_<10y","31_Increase","52_No","62_No","71_Yes","82_No","91_Yes","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","142_Partial"
"NUI4447","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","61_Yes","71_Yes","81_Yes","91_Yes","102_Mostly_absent","112_Undefined","121_Present","133_Inadequate","143_Inadequate"
"NUI4448","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","71_Yes","81_Yes","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","141_Adequate"
"NUI4437","11_Slum","41_Central","21_<10y","31_Increase","52_No","62_No","71_Yes","81_Yes","91_Yes","102_Mostly_absent","112_Undefined","121_Present","132_Mixed","142_Partial"
"NUI4438","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","61_Yes","71_Yes","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4435","11_Slum","41_Central","22_>10y","32_Stable","52_No","62_No","71_Yes","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4436","11_Slum","41_Central","22_>10y","32_Stable","52_No","61_Yes","72_No","81_Yes","91_Yes","101_Mostly_present","111_Well-defined","121_Present","133_Inadequate","143_Inadequate"
"NUI4441","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4442","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","141_Adequate"
"NUI4439","12_Informal","41_Central","22_>10y","32_Stable","52_No","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4440","11_Slum","41_Central","21_<10y","31_Increase","52_No","62_No","72_No","81_Yes","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI4429","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","61_Yes","72_No","81_Yes","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","141_Adequate"
"NUI4430","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","112_Undefined","121_Present","131_Adequate","141_Adequate"
"NUI4427","11_Slum","41_Central","21_<10y","31_Increase","52_No","62_No","72_No","82_No","91_Yes","102_Mostly_absent","112_Undefined","121_Present","133_Inadequate","143_Inadequate"
"NUI4428","11_Slum","41_Central","22_>10y","32_Stable","52_No","62_No","71_Yes","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4433","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","71_Yes","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4434","11_Slum","41_Central","22_>10y","32_Stable","52_No","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4431","11_Slum","41_Central","21_<10y","31_Increase","52_No","61_Yes","72_No","82_No","91_Yes","102_Mostly_absent","112_Undefined","121_Present","132_Mixed","141_Adequate"
"NUI4432","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","71_Yes","82_No","91_Yes","102_Mostly_absent","112_Undefined","121_Present","132_Mixed","142_Partial"
"NUI4421","11_Slum","41_Central","22_>10y","32_Stable","52_No","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","131_Adequate","141_Adequate"
"NUI4422","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","71_Yes","82_No","91_Yes","101_Mostly_present","111_Well-defined","122_Absent","133_Inadequate","143_Inadequate"
"NUI4419","12_Informal","41_Central","22_>10y","32_Stable","52_No","61_Yes","71_Yes","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","142_Partial"
"NUI4420","11_Slum","41_Central","22_>10y","32_Stable","52_No","61_Yes","71_Yes","82_No","91_Yes","101_Mostly_present","111_Well-defined","121_Present","132_Mixed","142_Partial"
"NUI4425","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","71_Yes","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","132_Mixed","141_Adequate"
"NUI4426","11_Slum","41_Central","22_>10y","32_Stable","51_Yes","62_No","72_No","82_No","91_Yes","102_Mostly_absent","111_Well-defined","122_Absent","133_Inadequate","143_Inadequate"
